regime,held_out_university,target_kind,pctl,layer,model,best_rule_name,best_rule_lift_top10,beats_best_rule,meets_2x,sufficient,n,n_pos,base_rate,prec_top5,prec_top10,recall_top10,lift_top5,lift_top10,capture_top10,pr_auc,roc_auc,brier,target,n_train,train_base_rate,lift_top10_ci_lo,lift_top10_ci_hi,capture_top10_ci_lo,capture_top10_ci_hi,lift_rule_upm_count_prevyear,lift_rule_upm_cost_prevyear,lift_rule_upm_labour_prevyear,lift_rule_trend_up_ppm_down
louo,3,severity_labour,75,M1,gbdt,rule_upm_count_prevyear,6.989907866827367,False,True,False,108006,2339,0.021656204284947134,0.22384743566006296,0.14035737431719286,0.6481402308678923,10.33641134497681,6.481162278966537,0.6481402308678923,0.27644618222000045,0.8763121481528889,0.029058893185272945,severity_labour,406969,0.07835240522005361,5.97553634286572,6.832550925517913,0.5975874252023696,0.6833126122392595,6.989907866827367,6.810350600523545,6.942880963747794,3.3346349456424136
louo,3,severity_labour,75,M1,logreg,rule_upm_count_prevyear,6.989907866827367,True,True,True,108006,2339,0.021656204284947134,0.23921496019255695,0.15331913711693362,0.7079948696023942,11.046024365351562,7.079686499979278,0.7079948696023942,0.27125639165620385,0.9065265766927508,0.04243572607392306,severity_labour,406969,0.07835240522005361,6.70960811481332,7.396648740202085,0.6709980541394834,0.7397054125167718,6.989907866827367,6.810350600523545,6.942880963747794,3.3346349456424136
louo,3,severity_labour,75,M1_nosys,gbdt,rule_upm_count_prevyear,6.989907866827367,False,True,False,108006,2339,0.021656204284947134,0.22625439733382707,0.14128321451717435,0.652415562206071,10.447555552987314,6.523914009038877,0.652415562206071,0.27142242840942443,0.8795954870656468,0.029839740728514405,severity_labour,406969,0.07835240522005361,6.077562191899722,6.89989061279344,0.6077623365752587,0.6900023474275933,6.989907866827367,6.810350600523545,6.942880963747794,3.3346349456424136
louo,3,severity_labour,75,M1_nosys,logreg,rule_upm_count_prevyear,6.989907866827367,False,True,False,108006,2339,0.021656204284947134,0.2256989446398815,0.14878252013702434,0.6870457460453185,10.421906889600274,6.8702030226248185,0.6870457460453185,0.24921139503334017,0.9004270710758066,0.046823450199242736,severity_labour,406969,0.07835240522005361,6.487597511672455,7.191815451108847,0.6487660816244684,0.7191892163128498,6.989907866827367,6.810350600523545,6.942880963747794,3.3346349456424136
louo,3,severity_labour,50,M0,gbdt,rule_upm_count_prevyear,6.843301461151278,False,True,False,108006,5446,0.050423124641223636,0.4673208665062026,0.3199703731136006,0.6345941975762027,9.267987056163959,6.345706962634511,0.6345941975762027,0.44480815454521494,0.8859895372908195,0.047912572955800196,severity_labour,406969,0.15498723489995553,5.98712394221577,6.589404647591049,0.5987289443792461,0.6589711650924388,6.843301461151278,6.483417617205572,6.641325834447056,3.196723328109573
louo,3,severity_labour,50,M0,logreg,rule_upm_count_prevyear,6.843301461151278,False,True,False,108006,5446,0.050423124641223636,0.5087946676541382,0.34385705027312286,0.6819684171869261,10.090502547677717,6.819431614358962,0.6819684171869261,0.5013046020123558,0.9131500445015964,0.05664617961940164,severity_labour,406969,0.15498723489995553,6.5176641064204155,7.0799517742020885,0.6517847909848994,0.7080295937419082,6.843301461151278,6.483417617205572,6.641325834447056,3.196723328109573
louo,3,severity_labour,50,M1,gbdt,rule_upm_count_prevyear,6.843301461151278,False,True,False,108006,5446,0.050423124641223636,0.4860211072023699,0.3269141746134617,0.6483657730444363,9.638853416176858,6.483417617205572,0.6483657730444363,0.46748589495445125,0.893225258573325,0.05055950290710383,severity_labour,406969,0.15498723489995553,6.164474848539841,6.725826861279674,0.6164932857514752,0.6725832844199183,6.843301461151278,6.483417617205572,6.641325834447056,3.196723328109573
louo,3,severity_labour,50,M1,logreg,rule_upm_count_prevyear,6.843301461151278,False,True,False,108006,5446,0.050423124641223636,0.5056471023884466,0.34506064253309876,0.6843554902680866,10.028079496982475,6.843301461151278,0.6843554902680866,0.47340891071908536,0.912617633997501,0.056414119705710676,severity_labour,406969,0.15498723489995553,6.527219621922484,7.081034843840106,0.6527283523507588,0.7081093019640051,6.843301461151278,6.483417617205572,6.641325834447056,3.196723328109573
louo,3,severity_labour,50,M1_nosys,gbdt,rule_upm_count_prevyear,6.843301461151278,False,True,False,108006,5446,0.050423124641223636,0.4793556748750231,0.3215443014535691,0.6377157546823357,9.506663426469288,6.376921377670618,0.6377157546823357,0.46487401398341655,0.8927248743227364,0.05141764547360704,severity_labour,406969,0.15498723489995553,6.043730900472256,6.621511941132839,0.6044105770247739,0.6621895407322198,6.843301461151278,6.483417617205572,6.641325834447056,3.196723328109573
louo,3,severity_labour,50,M1_nosys,logreg,rule_upm_count_prevyear,6.843301461151278,False,True,False,108006,5446,0.050423124641223636,0.49583410479540824,0.33533932043329323,0.6650752846125597,9.833466456579666,6.650506544751794,0.6650752846125597,0.4559895875038803,0.9078619322931198,0.057270190439394686,severity_labour,406969,0.15498723489995553,6.35559203178,6.922300850226203,0.6355656639631992,0.6922749526566824,6.843301461151278,6.483417617205572,6.641325834447056,3.196723328109573
louo,3,severity_labour,90,M0,gbdt,rule_upm_labour_prevyear,6.898699210648647,False,True,False,108006,861,0.007971779345591911,0.05813738196630254,0.041570224979168596,0.521486643437863,7.2928990437310945,5.2146733090593305,0.521486643437863,0.08616876849219951,0.8297130534354082,0.010933864674128348,severity_labour,406969,0.03140534045590696,4.512212578098701,5.8379768663299085,0.4512491475602587,0.5838209146646646,6.689647719416869,6.805787436767857,6.898699210648647,3.251912085827645
louo,3,severity_labour,90,M0,logreg,rule_upm_labour_prevyear,6.898699210648647,False,True,False,108006,861,0.007971779345591911,0.07831882984632475,0.0524951393389501,0.6585365853658537,9.824510495217366,6.585121973800981,0.6585365853658537,0.135166833106489,0.8894965840520588,0.03628214941984857,severity_labour,406969,0.03140534045590696,5.881449386777742,7.226709802938285,0.5881923331130205,0.7227119129438717,6.689647719416869,6.805787436767857,6.898699210648647,3.251912085827645
louo,3,severity_labour,90,M1,gbdt,rule_upm_labour_prevyear,6.898699210648647,False,True,False,108006,861,0.007971779345591911,0.07887428254027032,0.05110637903897787,0.6411149825783972,9.89418787461607,6.410912397774499,0.6411149825783972,0.130883929446056,0.8661615873373589,0.01396573856777124,severity_labour,406969,0.03140534045590696,5.792867280259845,6.880926233995383,0.5793180610429518,0.6881370917814579,6.689647719416869,6.805787436767857,6.898699210648647,3.251912085827645
louo,3,severity_labour,90,M1,logreg,rule_upm_labour_prevyear,6.898699210648647,False,True,False,108006,861,0.007971779345591911,0.08424365858174412,0.05434681973891306,0.6817653890824622,10.567735875470216,6.817401408502955,0.6817653890824622,0.11981546958677332,0.8931919681389571,0.03511536150202425,severity_labour,406969,0.03140534045590696,6.128234101084986,7.336324363830247,0.6128291857360794,0.7336672376686889,6.689647719416869,6.805787436767857,6.898699210648647,3.251912085827645
louo,3,severity_labour,90,M1_nosys,gbdt,rule_upm_labour_prevyear,6.898699210648647,False,True,False,108006,861,0.007971779345591911,0.07257915200888725,0.04851402647902972,0.6085946573751452,9.104510908097417,6.0857211891917355,0.6085946573751452,0.11753903516059602,0.8573862560689165,0.01387369962655569,severity_labour,406969,0.03140534045590696,5.468258103699104,6.549098165983443,0.5468702235144732,0.6549522771144635,6.689647719416869,6.805787436767857,6.898699210648647,3.251912085827645
louo,3,severity_labour,90,M1_nosys,logreg,rule_upm_labour_prevyear,6.898699210648647,False,True,False,108006,861,0.007971779345591911,0.07757822625439734,0.0524951393389501,0.6585365853658537,9.73160732268576,6.585121973800981,0.6585365853658537,0.10815529187945017,0.8890497420403896,0.04050844347616658,severity_labour,406969,0.03140534045590696,6.018837567054245,7.031097438736885,0.6018955472596239,0.7031499111085622,6.689647719416869,6.805787436767857,6.898699210648647,3.251912085827645
louo,4,occurrence,75,M0,gbdt,rule_upm_count_prevyear,1.8277528242820198,False,False,False,26857,14694,0.5471199314889973,1.0,1.0,0.1827956989247312,1.8277528242820198,1.8277528242820198,0.1827956989247312,0.9281436260926019,0.9046342364140215,0.12799703382798175,occurrence,488118,0.27577962705739184,1.7309380501905836,1.955473469571562,0.17310608181554,0.19555637195979553,1.8277528242820198,1.728403638747703,1.776717283767816,1.7392912207240665
louo,4,occurrence,75,M0,logreg,rule_upm_count_prevyear,1.8277528242820198,False,False,False,26857,14694,0.5471199314889973,1.0,0.9996276991809382,0.18272764393630053,1.8277528242820198,1.8270723504084971,0.18272764393630053,0.9243484169093683,0.8989023339688528,0.13109158804467327,occurrence,488118,0.27577962705739184,1.7309380501905836,1.9554864633649223,0.17310608181554,0.1955569544393451,1.8277528242820198,1.728403638747703,1.776717283767816,1.7392912207240665
louo,4,occurrence,75,M1,gbdt,rule_upm_count_prevyear,1.8277528242820198,False,False,False,26857,14694,0.5471199314889973,1.0,0.9996276991809382,0.18272764393630053,1.8277528242820198,1.8270723504084971,0.18272764393630053,0.9276077665452076,0.9044148160079701,0.12727838978986875,occurrence,488118,0.27577962705739184,1.7309380501905836,1.955473469571562,0.17310608181554,0.19555637195979553,1.8277528242820198,1.728403638747703,1.776717283767816,1.7392912207240665
louo,4,occurrence,75,M1,logreg,rule_upm_count_prevyear,1.8277528242820198,False,False,False,26857,14694,0.5471199314889973,1.0,0.9996276991809382,0.18272764393630053,1.8277528242820198,1.8270723504084971,0.18272764393630053,0.9243305370227073,0.8988868994801915,0.1312175414628411,occurrence,488118,0.27577962705739184,1.730891214161751,1.9546042909709154,0.1731013975359822,0.19548186019956032,1.8277528242820198,1.728403638747703,1.776717283767816,1.7392912207240665
louo,4,occurrence,75,M1_nosys,gbdt,rule_upm_count_prevyear,1.8277528242820198,False,False,False,26857,14694,0.5471199314889973,1.0,0.9996276991809382,0.18272764393630053,1.8277528242820198,1.8270723504084971,0.18272764393630053,0.9274504749254169,0.9042391812067831,0.12744886898773247,occurrence,488118,0.27577962705739184,1.7309380501905836,1.9546042909709154,0.17310608181554,0.19548186019956032,1.8277528242820198,1.728403638747703,1.776717283767816,1.7392912207240665
louo,4,occurrence,75,M1_nosys,logreg,rule_upm_count_prevyear,1.8277528242820198,False,False,False,26857,14694,0.5471199314889973,1.0,0.9996276991809382,0.18272764393630053,1.8277528242820198,1.8270723504084971,0.18272764393630053,0.9228979279363396,0.8964503093225957,0.13570882952337995,occurrence,488118,0.27577962705739184,1.730891214161751,1.9546042909709154,0.1731013975359822,0.19548186019956032,1.8277528242820198,1.728403638747703,1.776717283767816,1.7392912207240665
louo,4,severity_labour,75,M0,gbdt,rule_upm_labour_prevyear,5.038297312103827,False,True,False,26857,3860,0.14372416874557845,0.7580044676098288,0.6984363365599404,0.48601036269430054,5.27402227632051,4.859560800774694,0.48601036269430054,0.6189468356338214,0.8895611693888436,0.22511349818395937,severity_labour,488118,0.06569518026378868,4.369116084465892,5.414677125531177,0.4370081549395732,0.5414894806418401,4.709318515889336,4.2715435823440675,5.038297312103827,3.012616850373651
louo,4,severity_labour,75,M0,logreg,rule_upm_labour_prevyear,5.038297312103827,False,True,False,26857,3860,0.14372416874557845,0.7520476545048399,0.6857781087118392,0.4772020725388601,5.2325761287659285,4.771487737221208,0.4772020725388601,0.6026209651332541,0.8807935355839385,0.25548230688605883,severity_labour,488118,0.06569518026378868,4.305808325705739,5.240573922244424,0.43062488128539855,0.5240786797733704,4.709318515889336,4.2715435823440675,5.038297312103827,3.012616850373651
louo,4,severity_labour,75,M1,gbdt,rule_upm_labour_prevyear,5.038297312103827,True,True,True,26857,3860,0.14372416874557845,0.9151154132539091,0.7866716306775875,0.5474093264248705,6.3671644180725995,5.473481861426934,0.5474093264248705,0.7523738303333337,0.923699379801961,0.1401640400970055,severity_labour,488118,0.06569518026378868,4.944923171186266,6.051587820531858,0.49452646125635324,0.6053129735755718,4.709318515889336,4.2715435823440675,5.038297312103827,3.012616850373651
louo,4,severity_labour,75,M1,logreg,rule_upm_labour_prevyear,5.038297312103827,False,True,False,26857,3860,0.14372416874557845,0.7818317200297841,0.7077438570364855,0.49248704663212434,5.439806866538836,4.924320406328728,0.49248704663212434,0.6345237971383106,0.8901176961356302,0.24032453502565507,severity_labour,488118,0.06569518026378868,4.445791395092798,5.477331014931506,0.4446134227448004,0.5477553859319151,4.709318515889336,4.2715435823440675,5.038297312103827,3.012616850373651
louo,4,severity_labour,75,M1_nosys,gbdt,rule_upm_labour_prevyear,5.038297312103827,True,True,True,26857,3860,0.14372416874557845,0.9166046165301563,0.7844378257632166,0.5458549222797927,6.3775259549612455,5.457939556093966,0.5458549222797927,0.7500547840822968,0.9216109231188298,0.1407469174571501,severity_labour,488118,0.06569518026378868,4.915963708024062,6.012782938984886,0.49172776987071964,0.601357644978467,4.709318515889336,4.2715435823440675,5.038297312103827,3.012616850373651
louo,4,severity_labour,75,M1_nosys,logreg,rule_upm_labour_prevyear,5.038297312103827,False,True,False,26857,3860,0.14372416874557845,0.7781087118391661,0.7096053611317945,0.4937823834196891,5.413903024317223,4.937272327439534,0.4937823834196891,0.6337312311919826,0.8919851902286873,0.22764565922989782,severity_labour,488118,0.06569518026378868,4.4316008278920425,5.446340473061948,0.4431942603427411,0.5447632889942479,4.709318515889336,4.2715435823440675,5.038297312103827,3.012616850373651
louo,4,severity_labour,50,M0,gbdt,rule_upm_count_prevyear,3.66454379020922,True,True,True,26857,6614,0.2462672673790818,0.9367088607594937,0.9039463886820551,0.3671000907166616,3.8036271353821776,3.6705908921732617,0.3671000907166616,0.7615333171228379,0.8843113100533686,0.21473325064809456,severity_labour,488118,0.13104208408622506,3.2874947478806407,4.076599777170686,0.32878804070455775,0.40774521401438385,3.66454379020922,3.3455591616060247,3.66454379020922,2.65618953770528
louo,4,severity_labour,50,M0,logreg,rule_upm_count_prevyear,3.66454379020922,True,True,True,26857,6614,0.2462672673790818,0.9285182427401341,0.9035740878629933,0.3669488962806169,3.770368074579949,3.6690791166822514,0.3669488962806169,0.7519371859329398,0.8790192695191285,0.21899817993630916,severity_labour,488118,0.13104208408622506,3.276317737870462,4.070453472343843,0.32772363633311763,0.4071304781630616,3.66454379020922,3.3455591616060247,3.66454379020922,2.65618953770528
louo,4,severity_labour,50,M1,gbdt,rule_upm_count_prevyear,3.66454379020922,True,True,True,26857,6614,0.2462672673790818,0.9910647803425168,0.9516008935219658,0.38645297853039007,4.024346357069697,3.8640981550225937,0.38645297853039007,0.8311764843177979,0.9139447510449878,0.1449079027653221,severity_labour,488118,0.13104208408622506,3.4518211590800663,4.3476118560534,0.3452811055486923,0.4348553539405146,3.66454379020922,3.3455591616060247,3.66454379020922,2.65618953770528
louo,4,severity_labour,50,M1,logreg,rule_upm_count_prevyear,3.66454379020922,True,True,True,26857,6614,0.2462672673790818,0.9307520476545048,0.9069247952345495,0.36830964620501966,3.779438727526011,3.682685096101345,0.36830964620501966,0.7561021853387028,0.8802968412171314,0.21451522374372647,severity_labour,488118,0.13104208408622506,3.2838499729762067,4.112428264870768,0.3284770731261529,0.4113305036907581,3.66454379020922,3.3455591616060247,3.66454379020922,2.65618953770528
louo,4,severity_labour,50,M1_nosys,gbdt,rule_upm_count_prevyear,3.66454379020922,True,True,True,26857,6614,0.2462672673790818,0.9851079672375279,0.9556962025316456,0.3881161173268824,4.00015794921353,3.880727685423708,0.3881161173268824,0.8300916865162864,0.9135477676200896,0.14494312486519395,severity_labour,488118,0.13104208408622506,3.4505169573093912,4.34168508683477,0.34515064784667826,0.43425981613979336,3.66454379020922,3.3455591616060247,3.66454379020922,2.65618953770528
louo,4,severity_labour,50,M1_nosys,logreg,rule_upm_count_prevyear,3.66454379020922,True,True,True,26857,6614,0.2462672673790818,0.9307520476545048,0.9072970960536113,0.36846084064106444,3.779438727526011,3.684196871592355,0.36846084064106444,0.7571240111231751,0.881608497576938,0.21066133204174806,severity_labour,488118,0.13104208408622506,3.284589003802457,4.109494928984139,0.3284822499761892,0.41096661415393826,3.66454379020922,3.3455591616060247,3.66454379020922,2.65618953770528
louo,4,severity_labour,90,M0,gbdt,rule_upm_labour_prevyear,6.283155142551281,False,True,False,26857,1846,0.06873440816174554,0.49664929262844376,0.4091586001489203,0.59534127843987,7.225628413933973,5.952747846261946,0.59534127843987,0.4038638180357856,0.8819009884838104,0.20818630754177583,severity_labour,488118,0.026456717433079705,5.3019348334305025,6.441552948084505,0.530275133592538,0.6442068480325867,5.313599305898972,4.864028722423319,6.283155142551281,3.369071119540428
louo,4,severity_labour,90,M0,logreg,rule_upm_labour_prevyear,6.283155142551281,False,True,False,26857,1846,0.06873440816174554,0.4653760238272524,0.3857036485480268,0.5612134344528711,6.770641317404397,5.6115075238647645,0.5612134344528711,0.3709059937914017,0.8774465887230637,0.2882243084447556,severity_labour,488118,0.026456717433079705,5.021094209280804,6.070058511842196,0.5022149483115796,0.6072045907460751,5.313599305898972,4.864028722423319,6.283155142551281,3.369071119540428
louo,4,severity_labour,90,M1,gbdt,rule_upm_labour_prevyear,6.283155142551281,True,True,True,26857,1846,0.06873440816174554,0.6716306775874907,0.47096053611317945,0.6852654387865655,9.771389549278027,6.85188901321325,0.6852654387865655,0.6302695976051097,0.9235897960043843,0.12256730427302708,severity_labour,488118,0.026456717433079705,6.409666682318776,7.25757255058226,0.6409713093636755,0.7259912175989085,5.313599305898972,4.864028722423319,6.283155142551281,3.369071119540428
louo,4,severity_labour,90,M1,logreg,rule_upm_labour_prevyear,6.283155142551281,False,True,False,26857,1846,0.06873440816174554,0.5495160089352197,0.4311243484735666,0.6273022751895991,7.994773267591113,6.2723221164434335,0.6273022751895991,0.46748541372684027,0.9008015671371119,0.25426386262754463,severity_labour,488118,0.026456717433079705,5.730367406655107,6.699229621147149,0.5731192426108375,0.6700447060949997,5.313599305898972,4.864028722423319,6.283155142551281,3.369071119540428
louo,4,severity_labour,90,M1_nosys,gbdt,rule_upm_labour_prevyear,6.283155142551281,True,True,True,26857,1846,0.06873440816174554,0.6693968726731199,0.4761727475800447,0.6928494041170098,9.738890470954486,6.927720195968179,0.6928494041170098,0.6276877556017292,0.9245887822359247,0.12644440631088336,severity_labour,488118,0.026456717433079705,6.397882037707676,7.296819773144412,0.6398436928579597,0.7299274606420796,5.313599305898972,4.864028722423319,6.283155142551281,3.369071119540428
louo,4,severity_labour,90,M1_nosys,logreg,rule_upm_labour_prevyear,6.283155142551281,False,True,False,26857,1846,0.06873440816174554,0.5309009679821296,0.4203276247207744,0.6115926327193932,7.7239476148949375,6.1152432378796515,0.6115926327193932,0.45175078372700345,0.9020175434834675,0.2436475455429848,severity_labour,488118,0.026456717433079705,5.545869332295284,6.573642648800347,0.5547676073155685,0.6574217787632421,5.313599305898972,4.864028722423319,6.283155142551281,3.369071119540428
louo,5,occurrence,75,M0,gbdt,rule_upm_count_prevyear,3.705235684191768,True,True,True,163433,43156,0.2640592781139672,0.9975526186979932,0.9788301517376408,0.37070164055982946,3.7777601522770676,3.7068576371521424,0.37070164055982946,0.8538782937845325,0.9177937601991039,0.09998122015234331,occurrence,351542,0.3019582297421076,3.4687475050593175,4.026684147823538,0.34688303311944985,0.40268100721700295,3.705235684191768,3.477003731910554,3.397528036852223,2.739941965203405
louo,5,occurrence,75,M0,logreg,rule_upm_count_prevyear,3.705235684191768,True,True,True,163433,43156,0.2640592781139672,0.9968184043073911,0.9798091042584435,0.3710723885438873,3.774979661487855,3.710564958204426,0.3710723885438873,0.8572563009519317,0.9211620730205057,0.09749527702348068,occurrence,351542,0.3019582297421076,3.471197030137213,4.036961672345934,0.34712799141781164,0.4037112973339322,3.705235684191768,3.477003731910554,3.397528036852223,2.739941965203405
louo,5,occurrence,75,M1,gbdt,rule_upm_count_prevyear,3.705235684191768,True,True,True,163433,43156,0.2640592781139672,0.99645129711209,0.9802373959862947,0.3712345907869126,3.773589416093248,3.7121869111648,0.3712345907869126,0.8550961364677211,0.9184037492623125,0.09901234845871291,occurrence,351542,0.3019582297421076,3.474661825608808,4.033958431498027,0.3474744791470838,0.4033964065751819,3.705235684191768,3.477003731910554,3.397528036852223,2.739941965203405
louo,5,occurrence,75,M1,logreg,rule_upm_count_prevyear,3.705235684191768,True,True,True,163433,43156,0.2640592781139672,0.9965736661771905,0.9795643661282428,0.37097970154787285,3.774052831224784,3.709638127941355,0.37097970154787285,0.8575648062336787,0.9212187136394296,0.09771152392024614,occurrence,351542,0.3019582297421076,3.4689495686662872,4.03712551378762,0.34690323995454136,0.40372768215411736,3.705235684191768,3.477003731910554,3.397528036852223,2.739941965203405
louo,5,occurrence,75,M1_nosys,gbdt,rule_upm_count_prevyear,3.705235684191768,True,True,True,163433,43156,0.2640592781139672,0.9966960352422908,0.9791360744003916,0.37081749930484753,3.7745162463563195,3.708016174980981,0.37081749930484753,0.8561956297747636,0.9197457103863409,0.09972964192796488,occurrence,351542,0.3019582297421076,3.4726956654864813,4.029808331482677,0.3472778586061491,0.4029934353616567,3.705235684191768,3.477003731910554,3.397528036852223,2.739941965203405
louo,5,occurrence,75,M1_nosys,logreg,rule_upm_count_prevyear,3.705235684191768,True,True,True,163433,43156,0.2640592781139672,0.9965736661771905,0.9788301517376408,0.37070164055982946,3.774052831224784,3.7068576371521424,0.37070164055982946,0.8573790666784586,0.9212198832370102,0.09716403121923846,occurrence,351542,0.3019582297421076,3.46727858386316,4.03540044753715,0.346736137463829,0.40356231833669565,3.705235684191768,3.477003731910554,3.397528036852223,2.739941965203405
louo,5,severity_labour,75,M0,gbdt,rule_upm_labour_prevyear,6.546489853069092,False,True,False,163433,9397,0.057497567810662474,0.4833578071463534,0.3395741556534508,0.5906140257528999,8.406578322374159,5.905887302427415,0.5906140257528999,0.4488762267335544,0.8758974723849915,0.06708097510714812,severity_labour,351542,0.07074830318994602,5.637202666564408,6.2104362354790705,0.5637308582255897,0.6210514077613026,6.302805494104069,6.386871277327811,6.546489853069092,3.497775056410615
louo,5,severity_labour,75,M0,logreg,rule_upm_labour_prevyear,6.546489853069092,False,True,False,163433,9397,0.057497567810662474,0.5378120411160059,0.3648433675966716,0.6345642226242417,9.353648538439096,6.345370447635077,0.6345642226242417,0.516511604425543,0.9064003906324429,0.0857121543585337,severity_labour,351542,0.07074830318994602,6.087765018688208,6.598868612082634,0.6088012055627443,0.659922608718341,6.302805494104069,6.386871277327811,6.546489853069092,3.497775056410615
louo,5,severity_labour,75,M1,gbdt,rule_upm_labour_prevyear,6.546489853069092,False,True,False,163433,9397,0.057497567810662474,0.5243514439549681,0.3578071463534019,0.6223262743428754,9.11954129401855,6.222996206233429,0.6223262743428754,0.49622309887814403,0.8898217546764491,0.06230670037120536,severity_labour,351542,0.07074830318994602,5.942727318125915,6.51200045933695,0.594296678037032,0.651223080997276,6.302805494104069,6.386871277327811,6.546489853069092,3.497775056410615
louo,5,severity_labour,75,M1,logreg,rule_upm_labour_prevyear,6.546489853069092,True,True,True,163433,9397,0.057497567810662474,0.5625305922662751,0.37659079784630445,0.6549962754070447,9.783554569102282,6.5496822245839175,0.6549962754070447,0.5459526265307313,0.9113166680452961,0.08287835413366855,severity_labour,351542,0.07074830318994602,6.309166394454864,6.802879700964201,0.6309282000138483,0.6802963986306371,6.302805494104069,6.386871277327811,6.546489853069092,3.497775056410615
louo,5,severity_labour,75,M1_nosys,gbdt,rule_upm_labour_prevyear,6.546489853069092,False,True,False,163433,9397,0.057497567810662474,0.5258198727361723,0.3565834557023984,0.6201979355113334,9.145080266137155,6.201713729467924,0.6201979355113334,0.4972990780591324,0.8918106625541884,0.062068115476051997,severity_labour,351542,0.07074830318994602,5.938199633038465,6.5078008639846185,0.5938497199495233,0.6508005354097992,6.302805494104069,6.386871277327811,6.546489853069092,3.497775056410615
louo,5,severity_labour,75,M1_nosys,logreg,rule_upm_labour_prevyear,6.546489853069092,False,True,False,163433,9397,0.057497567810662474,0.5504160548213411,0.3661894273127753,0.636905395338938,9.57285804912379,6.3687811720771315,0.636905395338938,0.5306050918412021,0.9045598568601634,0.08603617723706485,severity_labour,351542,0.07074830318994602,6.120192907298048,6.598400594699215,0.6120231536115496,0.6598479952665416,6.302805494104069,6.386871277327811,6.546489853069092,3.497775056410615
louo,5,severity_labour,50,M0,gbdt,rule_upm_count_prevyear,5.569506975498046,False,True,False,163433,21220,0.12983913897438093,0.8642927068037201,0.6962799804209496,0.5362865221489161,6.656642316260716,5.362635534407968,0.5362865221489161,0.6854710037085087,0.9040091124083016,0.0880222684944063,severity_labour,351542,0.14005154433894101,5.111961489780547,5.678802856066865,0.5111995464905851,0.5678808207671622,5.569506975498046,5.350383467281904,5.3508547006329055,3.25386628867197
louo,5,severity_labour,50,M0,logreg,rule_upm_count_prevyear,5.569506975498046,True,True,True,163433,21220,0.12983913897438093,0.8821585903083701,0.7276676456191875,0.5604618284637135,6.794242454753434,5.604378243472228,0.5604618284637135,0.7104538169366222,0.9157406187714353,0.09288806058147707,severity_labour,351542,0.14005154433894101,5.304176171599558,5.958803762106165,0.5304236748543498,0.5958880031156355,5.569506975498046,5.350383467281904,5.3508547006329055,3.25386628867197
louo,5,severity_labour,50,M1,gbdt,rule_upm_count_prevyear,5.569506975498046,False,True,False,163433,21220,0.12983913897438093,0.8897454723445913,0.7230176211453745,0.556880301602262,6.852675390277739,5.568564508796041,0.556880301602262,0.7153136939482897,0.9151258405630726,0.08543131174825966,severity_labour,351542,0.14005154433894101,5.310391056232519,5.893759276775088,0.5310464109221761,0.5893759276775088,5.569506975498046,5.350383467281904,5.3508547006329055,3.25386628867197
louo,5,severity_labour,50,M1,logreg,rule_upm_count_prevyear,5.569506975498046,True,True,True,163433,21220,0.12983913897438093,0.886074400391581,0.7324400391581009,0.5641376060320452,6.8244013892175905,5.64113444485042,0.5641376060320452,0.7160493886940039,0.9167728778458866,0.09238115711146654,severity_labour,351542,0.14005154433894101,5.329207086185902,5.9992485897246635,0.5329330555900076,0.5999250576479631,5.569506975498046,5.350383467281904,5.3508547006329055,3.25386628867197
louo,5,severity_labour,50,M1_nosys,gbdt,rule_upm_count_prevyear,5.569506975498046,True,True,True,163433,21220,0.12983913897438093,0.8870533529123837,0.7236906510034263,0.5573986804901037,6.83194112283363,5.573748075657068,0.5573986804901037,0.713733697343498,0.9140490138270976,0.0855819054131978,severity_labour,351542,0.14005154433894101,5.308303534047602,5.901223612571625,0.5308366337005652,0.5901410087122861,5.569506975498046,5.350383467281904,5.3508547006329055,3.25386628867197
louo,5,severity_labour,50,M1_nosys,logreg,rule_upm_count_prevyear,5.569506975498046,True,True,True,163433,21220,0.12983913897438093,0.8852178169358786,0.7282794909446891,0.560933081998115,6.817804122303556,5.609090576982252,0.560933081998115,0.7131592443866259,0.9157345593098319,0.09306958753969855,severity_labour,351542,0.14005154433894101,5.296632529031298,5.975805767915712,0.5296837333033154,0.5975884876971833,5.569506975498046,5.350383467281904,5.3508547006329055,3.25386628867197
louo,5,severity_labour,90,M0,gbdt,rule_upm_labour_prevyear,6.981756429266689,False,True,False,163433,3065,0.0187538624390423,0.17180616740088106,0.11190651003426334,0.5967373572593802,9.16110843615928,5.967117994919987,0.5967373572593802,0.22085527183043743,0.8463903372976249,0.040120126776915004,severity_labour,351542,0.028400589403257646,5.503808627378302,6.347152520178455,0.5504114436472264,0.6347496579393315,6.224855732262076,6.616356092781703,6.981756429266689,3.565915783732939
louo,5,severity_labour,90,M0,logreg,rule_upm_labour_prevyear,6.981756429266689,False,True,False,163433,3065,0.0187538624390423,0.18061674008810572,0.11606705824767499,0.6189233278955955,9.630908868782832,6.188968199214443,0.6189233278955955,0.2773371266000011,0.8897436985878645,0.07109301027933038,severity_labour,351542,0.028400589403257646,5.663491557570346,6.629556937433259,0.5663499163023287,0.6629722971649998,6.224855732262076,6.616356092781703,6.981756429266689,3.565915783732939
